experiment,method,seed,DGP,preset,mean_crps,delta_crps_vs_equal,mean_HHI,mean_N_eff,final_gini
master_comparison,best_single,65,latent_fixed,exponential_deposits,0.024104414355307295,-0.03174332425505471,0.22503421845006905,4.787063893994139,nan
master_comparison,uniform,66,latent_fixed,exponential_deposits,0.05538763400742968,0.0,0.226462333031567,4.744843479535622,nan
master_comparison,deposit,66,latent_fixed,exponential_deposits,0.05656346467123566,0.0011758306638059782,0.226462333031567,4.744843479535622,nan
master_comparison,skill,66,latent_fixed,exponential_deposits,0.05379063191296931,-0.0015970020944603702,0.226462333031567,4.744843479535622,nan
master_comparison,mechanism,66,latent_fixed,exponential_deposits,0.05393289551222603,-0.001454738495203653,0.226462333031567,4.744843479535622,nan
master_comparison,best_single,66,latent_fixed,exponential_deposits,0.02206807008022659,-0.03331956392720309,0.226462333031567,4.744843479535622,nan
master_comparison,uniform,67,latent_fixed,exponential_deposits,0.05448185813216799,0.0,0.22501433363698065,4.775970742195534,nan
master_comparison,deposit,67,latent_fixed,exponential_deposits,0.05700895189875894,0.0025270937665909446,0.22501433363698065,4.775970742195534,nan
master_comparison,skill,67,latent_fixed,exponential_deposits,0.052981836745288495,-0.0015000213868794979,0.22501433363698065,4.775970742195534,nan
master_comparison,mechanism,67,latent_fixed,exponential_deposits,0.05442942780366399,-5.243032850400092e-05,0.22501433363698065,4.775970742195534,nan
master_comparison,best_single,67,latent_fixed,exponential_deposits,0.02238054501078934,-0.03210131312137865,0.22501433363698065,4.775970742195534,nan
master_comparison,uniform,68,latent_fixed,exponential_deposits,0.054387006134954105,0.0,0.2293152414910908,4.70623711133218,nan
master_comparison,deposit,68,latent_fixed,exponential_deposits,0.058191935837053156,0.003804929702099051,0.2293152414910908,4.70623711133218,nan
master_comparison,skill,68,latent_fixed,exponential_deposits,0.053034935500635906,-0.001352070634318199,0.2293152414910908,4.70623711133218,nan
master_comparison,mechanism,68,latent_fixed,exponential_deposits,0.055839315856264206,0.0014523097213101008,0.2293152414910908,4.70623711133218,nan
master_comparison,best_single,68,latent_fixed,exponential_deposits,0.02616064527348062,-0.028226360861473485,0.2293152414910908,4.70623711133218,nan
master_comparison,uniform,69,latent_fixed,exponential_deposits,0.057220568281888304,0.0,0.22840387952218266,4.727827583557458,nan
master_comparison,deposit,69,latent_fixed,exponential_deposits,0.06029484775385083,0.003074279471962524,0.22840387952218266,4.727827583557458,nan
master_comparison,skill,69,latent_fixed,exponential_deposits,0.05532229218944411,-0.0018982760924441955,0.22840387952218266,4.727827583557458,nan
master_comparison,mechanism,69,latent_fixed,exponential_deposits,0.05696800455997824,-0.00025256372191006377,0.22840387952218266,4.727827583557458,nan
master_comparison,best_single,69,latent_fixed,exponential_deposits,0.02198151686770505,-0.03523905141418325,0.22840387952218266,4.727827583557458,nan
master_comparison,uniform,70,latent_fixed,exponential_deposits,0.056698345615892,0.0,0.22381632211326,4.793714942463278,nan
master_comparison,deposit,70,latent_fixed,exponential_deposits,0.058499370314543546,0.0018010246986515446,0.22381632211326,4.793714942463278,nan
master_comparison,skill,70,latent_fixed,exponential_deposits,0.05508142428392692,-0.0016169213319650808,0.22381632211326,4.793714942463278,nan
master_comparison,mechanism,70,latent_fixed,exponential_deposits,0.05577474577249699,-0.0009235998433950107,0.22381632211326,4.793714942463278,nan
master_comparison,best_single,70,latent_fixed,exponential_deposits,0.02180006735687173,-0.03489827825902027,0.22381632211326,4.793714942463278,nan
master_comparison,uniform,71,latent_fixed,exponential_deposits,0.05426226796966347,0.0,0.22936964404706672,4.745545009399922,nan
master_comparison,deposit,71,latent_fixed,exponential_deposits,0.05826085042724388,0.003998582457580412,0.22936964404706672,4.745545009399922,nan
master_comparison,skill,71,latent_fixed,exponential_deposits,0.05286368845323228,-0.0013985795164311934,0.22936964404706672,4.745545009399922,nan
master_comparison,mechanism,71,latent_fixed,exponential_deposits,0.05573588075506402,0.0014736127854005493,0.22936964404706672,4.745545009399922,nan
master_comparison,best_single,71,latent_fixed,exponential_deposits,0.022812577685862243,-0.03144969028380123,0.22936964404706672,4.745545009399922,nan
