t,crps_uniform,crps_uniform_cum,crps_deposit,crps_deposit_cum,crps_skill,crps_skill_cum,crps_mechanism,crps_mechanism_cum,crps_best_single,crps_best_single_cum
224,0.04559261199082531,0.05136224194842953,0.04020903072255796,0.045416000019726836,0.0450720535551833,0.05023633938563783,0.03932424313933709,0.04364114476362253,nan,nan
225,0.038839638819263986,0.051306832200070394,0.028904833449029388,0.04534294176056446,0.03795608531383172,0.050182001978240465,0.028426925884876324,0.043573825211061706,0.030757581930322075,0.022291667866800965
226,0.050543682808335454,0.051303470308476845,0.04146295230642712,0.04532584929600879,0.04909787879696213,0.050177226105195184,0.039493730705470534,0.043555851226455576,0.06430962079586593,0.022526405034002446
227,0.03497715350823627,0.051231863655844215,0.026168159013713214,0.0452418243386303,0.03407733674965671,0.050106612555390194,0.025368104391552748,0.04347608040700425,0.012572672570483343,0.02247110652031623
228,0.04092044672163281,0.05118683563429744,0.026187070200232525,0.04515861580527485,0.03922067429758634,0.05005907570710284,0.025166224564938156,0.04339612470463715,0.03460097058904822,0.022538122343900385
229,0.03156622264707673,0.051101528621309525,0.02707445851659107,0.04507998903445449,0.03111898733790348,0.04997672749680197,0.02724545352923328,0.04332590439517887,0.0154882894056663,0.02249938699808591
230,0.0486681752848972,0.0510909946241822,0.03664933177115551,0.04504349268266531,0.04790945480491317,0.04996777826436955,0.03622058497052943,0.0432951454366306,0.0411859947383888,0.02260149960868866
231,0.04279512220434543,0.05105523655340704,0.030917775361648126,0.04498260597007472,0.04147397988858095,0.04993116706447391,0.031186613142995468,0.04324295348708907,0.013106371025491555,0.02254989564899737
232,0.07337348817261147,0.05115102304104312,0.061616821546326375,0.0450539974532346,0.07185099556654541,0.05002524358165018,0.06134353832889966,0.04332063840057324,nan,nan
233,0.10787871881405357,0.051393449091355126,0.08658610437440212,0.045231485089649845,0.1070639050056426,0.05026899854500058,0.08396800087839981,0.043494345077828914,0.08567107712733807,0.02289109122455597
234,0.05254467322018289,0.05139834791743524,0.02803646330321926,0.045158314784175674,0.04983623758622413,0.05026715700900578,0.025802669335781337,0.04341906135126701,0.0018646525759344601,0.022778045855477356
235,0.041445598204199484,0.05135617524915882,0.031150611095843817,0.04509896010753021,0.04064366736155641,0.05022637951049964,0.030370290169050997,0.04336376994795253,nan,nan
236,0.03192625760692098,0.051274192474297056,0.027579007564204328,0.04502503625713643,0.031636189686445125,0.05014793989098886,0.028347855059956628,0.04330041165728589,0.010546304527524026,0.022712635474044448
237,0.0458918059900286,0.05125157740503542,0.03794722006498209,0.04499529753363998,0.045237325178675444,0.05012730705606317,0.03713651237425812,0.04327451292080258,0.015045670146933454,0.02267185374358109
238,0.04395827433521646,0.0512210614926094,0.03783249500692866,0.044965327648590986,0.04309160513529822,0.05009786897271269,0.03746563200978735,0.04325020797975231,nan,nan
239,0.040628354945488276,0.051176925215329724,0.02482825822441238,0.0448814231926569,0.03929392997645338,0.05005285256022828,0.02377303812332556,0.04316905310535053,0.005682401500294969,0.02258196246187058
240,0.03673364817699739,0.05111699460521217,0.03183532518769462,0.04482729000591432,0.03657130435548352,0.0499969125261837,0.033888327371801294,0.04313054386994161,0.017057781160415397,0.02255288782344187
241,0.06963000974408413,0.05119349466776949,0.046926399102440224,0.04483596401044542,0.06717312549521601,0.050067888612832595,0.04497214190886649,0.04313815377919337,0.018869092479598146,0.022533600936824886
242,0.04439980379203461,0.05116553709214918,0.03914254877122609,0.044812534318102955,0.04388865071269703,0.05004245965028059,0.03865861435628626,0.04311971946058058,0.06392838289020682,0.02274919875949875
243,0.049948361054796796,0.051160548665766595,0.042753085157901785,0.044804093952692296,0.04935417478432906,0.05003963881066604,0.04277640152608929,0.043118312419865454,0.014449461980300027,0.022706194941989947
244,0.040646313402781103,0.05111763341979523,0.04002890220308386,0.04478460337412246,0.04090368518637975,0.05000234920403629,0.04026495168149657,0.04310666604950476,0.07690697663501517,0.022985580414634405
245,0.08053355722625344,0.05123721034583774,0.049676723041503404,0.04480449003943702,0.07805780046076878,0.05011639575386041,0.047807869159850504,0.04312577663125414,0.03255066481330784,0.0230346321294994
246,0.042992503512242194,0.051203830965944636,0.028891522394765567,0.04474006506921568,0.041665786633196124,0.05008218276146906,0.02858059124677073,0.04306688924103356,0.044959718802544124,0.023146494816606772
247,0.023834084350906032,0.05109346908443239,0.014637357347078587,0.04461868318323932,0.02269614923551197,0.04997175520692891,0.013675210329587661,0.04294837440671321,0.0037963629996006095,0.023048270797231103
248,0.03634255230035585,0.05103422845477746,0.029362823013135437,0.044557414668499946,0.03585938318607689,0.04991507901407408,0.028733443056301933,0.042891286329000716,0.015501330023129173,0.02301015493473564
249,0.08820821970887575,0.05118292441979385,0.047579899891240326,0.0445695046093909,0.08416080337321967,0.05005206191151066,0.04389305577467687,0.042895293406783414,0.012748362550890449,0.022958588138836923
250,0.007892057596839752,0.05101045084679403,0.005862934098586315,0.04441529516512475,0.007647219491775842,0.049883118316212914,0.005703245871206521,0.04274711791859387,nan,nan
251,0.041650996886321526,0.050973310156474695,0.04099903805885631,0.044401738589306225,0.04233818343926275,0.04985317809844724,0.04186063930925094,0.04274360014633457,nan,nan
252,0.08575706314091835,0.05111079534613653,0.05332387100866296,0.04443700393483728,0.08265584682388863,0.04998283291554385,0.05195505527196738,0.04278000905987462,0.008832124021598466,0.02288795581825073
253,0.05017551171892424,0.05110711312713176,0.03763366414357969,0.04441021913250949,0.04910154903305223,0.04997936329395923,0.03725620896305552,0.042758261815398955,0.014968427597449773,0.022848555180336294
254,0.04935890461762247,0.05110025740748663,0.031028011892195707,0.04435773988842982,0.04738180779794526,0.049969176801818005,0.03032391527369946,0.042709499672098174,0.008255921411383902,0.022776314419103858
255,0.038160252421964296,0.05104971051301193,0.02551525855910034,0.04428413644573713,0.03695156804525152,0.04991832676761267,0.02388981112764835,0.04263598526372142,0.009526636901947683,0.022711045071728702
256,0.10263631234285678,0.05125043659017085,0.07150338131899073,0.04439004790438792,0.09902987784901994,0.05010942229711231,0.06685185524250356,0.04273021043873614,nan,nan
257,0.04520099000974079,0.05122698912280485,0.03390101167146992,0.04434939272519056,0.04427065108440876,0.05008679140093904,0.03213996909638382,0.04268916299167276,0.018543969702279613,0.02269061823168238
258,0.05041824945505835,0.05122386657582513,0.051031847962028455,0.044375193710660975,0.050821011450611485,0.05008962622738565,0.05006502868823752,0.04271764123760544,nan,nan
259,0.04897666625495405,0.05121522349766794,0.038957140979966824,0.044354355046312154,0.04841527224786247,0.050083186404387484,0.0398753377309623,0.04270670930104143,0.014693211751804446,0.02265160649275615
260,0.05356328387950303,0.051224219897598344,0.04085203907718064,0.044340936211181375,0.0523721298697349,0.050091956302722146,0.043448581042530326,0.04270955172150691,0.01686094212053264,0.022623496471531765
261,0.05111467126961113,0.051223801773064036,0.033467936101669316,0.04429943621076339,0.04955477805432655,0.05008990600406415,0.03214636785088127,0.0426692342258175,0.013047717639757109,0.02257723667041208
262,0.03715074705703502,0.05117029205931488,0.02905784452015155,0.044241483390647,0.036772088189943056,0.050039267913516164,0.028878624091580696,0.04261679844583941,0.01751049152743769,0.022552877318763168
263,0.04164947843233745,0.051134228371333905,0.029700894912700553,0.044186405403988105,0.040519341228395275,0.050003207585163426,0.02987584102960843,0.042568537243505206,0.037953718127594016,0.02262656555229824
264,0.0674791617996008,0.05119590736540283,0.048647667999957185,0.04420324035718044,0.065710173129824,0.05006247915325649,0.04535109523260349,0.04257903746233199,nan,nan
265,0.041488691665497575,0.051159414073297924,0.027455665346759157,0.044140279548870585,0.04032149427086649,0.05002585890933773,0.0279823042470346,0.042524162525432375,0.023078933012902682,0.02262871968306302
266,0.04771213292025876,0.051146502907930734,0.041572953327301675,0.04413066409485722,0.04748533272932921,0.050016343830011856,0.043534272172434295,0.04252794570763089,0.015012986311092578,0.022592626159973116
267,0.042874374782248335,0.051115636758208044,0.026788469971473196,0.044065954415292354,0.041580376965811544,0.0499848663417126,0.026056935988814083,0.04246648671614277,0.008053735347791862,0.022524046486330752
268,0.0515023422859077,0.05111707432522551,0.03437535066791928,0.04402992986604561,0.050409772448640935,0.04998644591831827,0.03295659894652969,0.0424311339735048,0.03612454779654044,0.02258789860515803
269,0.0615913830969508,0.051155868061417094,0.056776598703969214,0.04407713975063051,0.06152648657848414,0.050029186809652224,0.0565800277576806,0.04248353728381656,nan,nan
270,0.0422020271761817,0.051122828058150535,0.03475948078015782,0.044042757245204414,0.041737989439390374,0.049998591985407716,0.03499176581555628,0.042455892370649555,0.014982094635882976,0.02255235746511469
271,0.05698911404530693,0.05114439528604449,0.031547306778107395,0.04399681808907538,0.05460175476170874,0.05001551537796765,0.03161556662442909,0.04241603823187669,0.0070165420597026115,0.02248009785857789
272,0.03352042810236143,0.05107983862969401,0.020637026033523437,0.04391125108520889,0.032567152947296715,0.049951601962470685,0.02111631522476836,0.04233801726848069,0.007846360022770036,0.022412349072301
273,0.05724950455123815,0.05110235565860475,0.038510136592553985,0.04389153898852037,0.0552379499283448,0.049970895203222045,0.035812839328298464,0.04231420275045083,0.04000461883857232,0.022493419439887502
274,0.04564139993142646,0.05108249763777865,0.03452017517450713,0.04385746130192395,0.04457685215744889,0.04995128050123742,0.03363661371485961,0.0422826478812305,0.018215934106225167,0.02247379794753125
275,0.052054859129220754,0.05108602068666069,0.03910240482941253,0.04384023283644384,0.05100649308777026,0.049955103735246593,0.03785563039394684,0.04226660796279831,0.016956096347304987,0.02244860296305533
276,0.04524398452951135,0.05106493030342188,0.03774812658900482,0.043818239673095685,0.04431587500046749,0.04993474550876725,0.03787609585383708,0.04225075773857823,nan,nan
277,0.0458216848201849,0.05104606970815844,0.021934790935421628,0.04373952223159326,0.04402772589094924,0.04991349723676071,0.021014217282536378,0.042174367305283116,0.0014066348779413064,0.022352957653577542
278,0.03921807894961079,0.05100367547604895,0.03407933198547628,0.04370489789379356,0.03871357615820907,0.049873354150457655,0.033505830342865695,0.04214329728032822,0.04410303467532459,0.022451374291684995
279,0.04694851081258204,0.050989192745108,0.030811205981222146,0.0436588489941058,0.04546084335891691,0.04985759518334501,0.030497734140231537,0.0421017059833993,0.058183975088496265,0.02261233195293189
280,0.04466923520911083,0.0509667017930226,0.034582421237179875,0.04362654853945482,0.04400404539693534,0.049836764045315084,0.03383752193871583,0.04207229607576698,0.023606160334079564,0.022616788582443762
281,0.0410482705599756,0.05093153005106144,0.027309086025977924,0.04356868519720845,0.03962354996700577,0.04980054697411541,0.02631891659428113,0.04201643302796029,0.00856466005428987,0.02255405586580022
282,0.04765497928731334,0.05091995213316834,0.035995968749157926,0.04354192648184431,0.046844574622763466,0.04979010184213183,0.03813350012156281,0.04200271241698362,0.020084642947366456,0.022543080697273846
283,0.0403210674580659,0.05088263211670672,0.029833027507873,0.0434936557108092,0.03900570537289629,0.049752128615127476,0.029051617960324034,0.041957109971713695,0.020503046572041723,0.022534053997604678
284,0.047384051559777526,0.050870356395454334,0.03367966377589797,0.04345922065138846,0.046361638156275954,0.04974023215737712,0.03623384041182461,0.04193702832413514,nan,nan
285,0.04204007283474288,0.05083948127810919,0.033058907796103015,0.04342285592112522,0.04151852809084596,0.049711484940361275,0.03166649133887126,0.04190111735565519,0.09003727976181779,0.022831425036213545
286,0.04254952562479183,0.05081059641520564,0.031508305524448735,0.043381341808244815,0.04151383963790719,0.04968292171631091,0.03137249691361047,0.04186443226700695,0.018296819178019584,0.022811536414028485
287,0.07191449756613447,0.050883873849757476,0.049022650321522115,0.04340092968502703,0.0699136522341299,0.04975316730838667,0.04602097066600961,0.04187886469200349,0.025646531857750964,0.02282391630679583
288,0.061187758668689765,0.05091952743044582,0.05023885471851601,0.04342459032528132,0.059955523147968356,0.049788469577727784,0.04863783386383673,0.04190225212858423,nan,nan
289,0.0509274645242498,0.0509195547997348,0.03729207868903353,0.04340344373343219,0.049632785302863545,0.049787932735400664,0.03765558691120317,0.04188760845542084,0.017999582433267967,0.022802940942128324
290,0.07441248864191889,0.05100028653115124,0.03413391833835992,0.04337158969427387,0.0700029429043715,0.04985740012429748,0.030638445305401572,0.04184895153737954,0.0045824891818762965,0.022724064527581776
291,0.05979503089335793,0.05103040551869304,0.037519846916623086,0.043351549479281916,0.05786599793386808,0.049884826829124776,0.038113496517309206,0.04183615888320122,0.011527528792522387,0.02267580359768928
292,0.06642974604721105,0.05108296299489959,0.03699980849826463,0.04332987118241838,0.06414747603199945,0.049933504812752334,0.03541241030010087,0.041814234826603604,0.011842154234625694,0.022629307248491583
293,0.06121711850476076,0.05111743291159979,0.055672621185483204,0.043371853325285946,0.06066759644853385,0.0499700153285203,0.05527306768517892,0.04186001316965998,0.04755802904778677,0.022735840247633872
294,0.06492364270169285,0.05116423362275265,0.034895564413374346,0.0433431201425337,0.06098277643516405,0.05000734672210214,0.033039020997519916,0.04183011150127985,0.023723527346830402,0.02274004317146024
295,0.04220618356323103,0.05113396994011914,0.030852906368759182,0.043300923474379055,0.04152532541613381,0.04997869124471711,0.030656333994195116,0.041792362252945095,0.030850283369261267,0.022774408596027192
296,0.037386447516519775,0.05108768198583092,0.03468186657558358,0.04327190308078042,0.037832444426221086,0.04993779479078279,0.03451638676316854,0.04176786401897279,0.04159117882239919,0.02285380425099079
297,0.06742690408165958,0.05114251159017934,0.04599319756061538,0.043281034941451,0.06487841166914425,0.049987931089032316,0.04664791938310791,0.04178424004368465,0.019179106835469823,0.022838364345883558
298,0.04394665846585213,0.05111844519177022,0.03490908956535558,0.043253035124139645,0.043104401554492286,0.04996490925112416,0.034269280418753725,0.04175910639945411,0.02038720988209511,0.022828108469466032
299,0.05828296836475934,0.05114232693568019,0.05187652824337169,0.04328178010120375,0.05714893815240255,0.04998885601412841,0.049332440328172335,0.041784350845883174,0.08325765191487954,0.023079898233821918
300,0.026160081984421595,0.05105932944414777,0.01650937578888046,0.043192835236378756,0.025594081172468412,0.04990781025053486,0.01641211953842216,0.04170005771861586,0.00571433528413972,0.023007841956022408
301,0.03744365728647068,0.051014244437003135,0.03196359633814394,0.0431556523261197,0.0368334324665616,0.04986451760886607,0.03233402739690182,0.04166904437317972,nan,nan
302,0.043334617006511394,0.05098889913195201,0.03312856355964305,0.04312255962392011,0.042712249081989055,0.049840912762242714,0.035248818002143835,0.04164785550726871,0.01827739121465175,0.022988294638909307
303,0.04072701647908568,0.05095514293901495,0.029735230334981107,0.043078522356522285,0.039813093194941876,0.04980792651366607,0.032137665096091415,0.04161657198617931,0.013962722092155044,0.02295115236505435
304,0.04813955333792304,0.05094591149769989,0.037976068389048594,0.04306179299925188,0.04777043322440913,0.04980124620779965,0.03852008391088827,0.04160641956626032,0.02023104835816946,0.022940004397813022
305,0.04624786645288715,0.05093055840931816,0.03139541359764644,0.043023667576370814,0.045238306238919404,0.0497863346392739,0.03141131248094202,0.04157310222284425,0.004770203020509097,0.02286584194321178
306,0.043876734981706696,0.050907581785775445,0.026796174862439775,0.042970809293915016,0.042915263933349726,0.04976395330146959,0.02823212566449605,0.041529646273142796,0.03220646493924211,0.022903811955390766
307,0.048955962476803026,0.050901245359447615,0.038713673935465535,0.0429569874258681,0.04828027857782429,0.04975913617574347,0.0431639273278108,0.04153495238046315,0.01871846652921364,0.022886867237066164
308,0.05767183889178061,0.05092315666537749,0.04082457313685104,0.04295008640875154,0.056599927103739435,0.049781274657711094,0.04015374212492518,0.04153048244436108,0.01840914440302033,0.022868811903057912
309,0.038008991134773275,0.05088149806689168,0.03599654880696289,0.04292765564229416,0.037843971690534065,0.04974276722878472,0.03629728244096701,0.04151360115402755,nan,nan
310,0.07125187428914995,0.050946997668892505,0.06228881514482559,0.042989910174456636,0.06994052218964839,0.04980771177849811,0.06223670510559083,0.04158023492879142,0.05139261429434115,0.02298336532631608
311,0.0490627618234463,0.05094095845143915,0.03336179473234032,0.04295905083009088,0.048793569815683696,0.04980446132348909,0.034264090418899766,0.04155678574766997,0.012350491228542204,0.022940833829924984
312,0.046509291609923016,0.05092679977143431,0.03462834155478154,0.042932435145505224,0.045843804646383594,0.04979180746829067,0.03424081635859137,0.041533412043551515,nan,nan
313,0.04314714743443625,0.05090202380857762,0.03002021818149685,0.04289131343542876,0.04235279773215522,0.04976811635448132,0.029461707104278357,0.041494967123362744,0.01651419796287141,0.022915229702964612
314,0.05293318832613775,0.05090847194990321,0.033515601168979815,0.04286154926950353,0.0518354840249474,0.04977467942645105,0.034713437159237935,0.041473438456809966,0.042783096461999424,0.022994070444071892
315,0.04830929872026858,0.05090024671816386,0.040994965133845866,0.04285564235768183,0.04795857713410555,0.04976893226729806,0.04111042811362426,0.04147228968990115,0.06060317462512871,0.023142723029767772
316,0.0576589459481129,0.05092156753592395,0.03181748894976897,0.042820821684470746,0.05587068407531045,0.0497881806957145,0.03768042785249002,0.04146032798063487,0.005471763865306193,0.023073152324395874
317,0.044587753020517054,0.05090164988021513,0.03504373618590991,0.04279636544076458,0.044098539283242096,0.04977028874158723,0.03518075770994981,0.04144058090431196,0.037089945408814,0.0231281201404132
318,0.05553990589588433,0.05091618986772506,0.028850079742536748,0.04275264667682029,0.054085942493468916,0.04978381743673419,0.03445136968380186,0.04141867115126961,0.037666127155077854,0.023184909230314237
319,0.06472648897943577,0.05095934705244916,0.055441582057464876,0.04279229959988481,0.0640286980071737,0.049828332688516816,0.05525555941994377,0.04146191142710922,nan,nan
320,0.032596811955176164,0.050902142893267624,0.030111591146631887,0.04275279583523293,0.03252890705602412,0.04977444039682681,0.03175066435347852,0.04143165832096084,0.01068201173441421,0.023136259823715404
321,0.04256650722924746,0.05087625582598805,0.034742663858883485,0.04272791964897098,0.04265383638530802,0.0497523267197724,0.039618511244427224,0.04142602742941881,0.023291519191488447,0.02313686160421065
322,0.06411303815089192,0.05091723657621996,0.0285150100894861,0.04268391683299734,0.06057570863857318,0.049785835642121634,0.027244017589125934,0.04138212027821047,0.005059373483510913,0.023067064352779377
323,0.043915462701241616,0.05089562616302558,0.035251873459767054,0.04266097842752441,0.0438080207615978,0.04976738559619409,0.03939214522334074,0.04137597837989297,0.019450568185744373,0.023053154752136935
324,0.051554361881151034,0.05089765304215828,0.03491957797173861,0.042637158733814295,0.050753205449798056,0.04977041888805134,0.04247479208760403,0.04137935934514747,0.018761876265844163,0.023036713072112826
325,0.03778702537271765,0.05085743639286552,0.029712539918496466,0.042597512663828656,0.0368420154559213,0.049730761208811675,0.03084796490932177,0.04134705445424003,0.024325038719901822,0.02304163034557767
326,0.043457997129190976,0.05083480813823655,0.028630585970419835,0.042554800349781534,0.0424182085444204,0.049708398662437384,0.02922644223862845,0.041309988361837545,0.014447487481535043,0.02300895299628473
327,0.03323030612864642,0.05078113587601219,0.02542500461115016,0.04250257536277351,0.03261044081465132,0.04965627074216974,0.025450375016155085,0.0412616358821251,0.0252552539976408,0.02301746171219896
328,0.06031736533339479,0.05081012137588265,0.03912889847361824,0.04249232102572441,0.0592094804207232,0.0496853078536547,0.04056516694828103,0.041259518955274514,0.0935966542058134,0.023283798287646564
329,0.024112059649262274,0.05072921815852925,0.011795685284389668,0.04239930091741734,0.0236934762529042,0.04960654472759182,0.011622557389302731,0.04116970998083217,0.007286618260448238,0.02322365851310822
330,0.039402895880953075,0.05069499966222238,0.028761948506073214,0.042358100456960104,0.03865426298176863,0.04957345626310294,0.030434133501071603,0.04113727621503229,0.018083210277778428,0.023204405897994627
331,0.04800830582531385,0.050686907210906386,0.03785246730051328,0.04234452927275394,0.047767552652329556,0.04956801679439578,0.03810073389939529,0.0411281300032382,nan,nan
332,0.055253353106915905,0.05070062026164516,0.03873985214846878,0.042333704416524856,0.05483124792396219,0.04958382229328336,0.04058959631584773,0.04112651278495774,0.019731646419583596,0.02319144784023936
333,0.059434296996182356,0.050726768994383296,0.03881008800950228,0.04232315466680323,0.05900831239294087,0.04961203932950988,0.04033622672243558,0.04112414665902205,0.039031942835193914,0.023250334438733616
334,0.05692297658184886,0.05074526513643543,0.029277062881692306,0.04228421110923574,0.0555462330814247,0.04962975334070963,0.03039589241065463,0.04109212201947469,0.007679868767268813,0.02319266604735782
335,0.03576802322426325,0.050700690011696824,0.02723606867232506,0.04223942497103065,0.03518650793233809,0.04958676749127995,0.028640799311099818,0.041055064511414045,0.00866310125245216,0.023139051417118316
336,0.05207847483484501,0.050704778393961356,0.03304428621608409,0.042212139692826056,0.05105428937284079,0.049591122155616923,0.03311742650040418,0.04103151068942292,0.019612091319167906,0.02312608465205232
337,0.03544418634217537,0.05065962871333477,0.022892410064351665,0.0421549807294282,0.03472716575310496,0.049547145953242624,0.02369003964432765,0.04098020456207056,0.016480990445182482,0.023101743647631554
338,0.03950094682835805,0.05062671224759738,0.025329824863397032,0.04210534900120982,0.038530704097816774,0.049514649074613046,0.025107000782782513,0.04093338095210216,0.012997066386466017,0.023064865263466714
339,0.07618392236679543,0.05070188051265384,0.041427826577535506,0.042103356288199015,0.073188501965573,0.0495842780537041,0.03965164246824775,0.04092961113303201,0.040855919248704575,0.023129560005231215
340,0.04056606600275969,0.05067215671643714,0.03624082753607436,0.0420861641217705,0.040284805926002,0.049557006874443976,0.03629037442035351,0.040916006333288076,0.05381483633665339,0.023240738542663904
341,0.04227763301409198,0.05064761132549461,0.02902400781659789,0.042047970682281686,0.04165016940771914,0.04953388746664654,0.03038719203254166,0.04088522032656075,0.017562762753753396,0.02322024043512271
342,0.052981456817412495,0.05065441553975677,0.023021530225897435,0.041992500010397185,0.05031884827570467,0.04953617598212485,0.02442614085359525,0.040837234672120616,0.002455587504117911,0.023145547438968014
343,0.04343524726367858,0.05063342958546584,0.03793935908490261,0.041980717623985864,0.04305248328259008,0.04951732803823085,0.037355569266418795,0.04082711355175521,nan,nan
344,0.041616718735624905,0.05060729419169819,0.03047591435943172,0.04194737036814657,0.04107493367081891,0.0494928573299195,0.03404288642109267,0.04080744912528952,nan,nan
345,0.024237621840845786,0.05053108126582868,0.015364523994086615,0.041870541332383396,0.023722519554108777,0.049418376584902717,0.016499360563883344,0.04073719453407158,0.006544406325572562,0.02308604514107054
346,0.04453728612272777,0.050513808080978245,0.04580812136759028,0.041881888825280246,0.04347737095908179,0.04940125553122599,0.04626376125247742,0.04075312123931195,nan,nan
347,0.03213087676645391,0.05046098356570663,0.020607394852562466,0.04182075522191037,0.031386901892906265,0.04934949014720783,0.021632903784966066,0.040698178085707505,0.005654256944407158,0.023023788754653884
348,0.0490620982176605,0.05045697529823372,0.0337562918726801,0.04179764787707017,0.04873604110191844,0.049347732413553703,0.03554017499608182,0.0406833987072272,0.010809540470969674,0.022980321678911234
349,0.0424808922778349,0.050434186489604,0.022557380318238188,0.04174267568404493,0.0412639686534381,0.04932463594566766,0.02323200793830813,0.040633537590744576,0.014356889786868107,0.02294974213319477
350,0.04102481032168785,0.05040737915009427,0.026274549272592013,0.04169860694782997,0.040164089452548415,0.04929853752261035,0.026006519184669518,0.04059186517363325,0.018357372567058862,0.022933514678897468
351,0.05122703437472824,0.050409707716073344,0.02788722577788153,0.041659370069506256,0.05002224617888658,0.049300593513111134,0.028534260599636797,0.0405576106151844,0.01694899545551791,0.022912442428110923
352,0.05477866932387254,0.05042208437785182,0.03964971116026805,0.04165367698477753,0.05415067786920178,0.049314333128850765,0.03971153819392737,0.04055521380945845,0.03983788521952423,0.022971829946677284
353,0.04684481484820071,0.050411979096694606,0.033581569679822204,0.04163087442176918,0.046122669198291485,0.04930531712904693,0.03504424752700642,0.040539646108095594,0.02407890879111705,0.022975700851727773
354,0.05133655441741928,0.05041458353421777,0.04879507454128714,0.041651055267176273,0.05099463034806754,0.0493100757578329,0.05062781728102017,0.040568063491681294,0.047864522528822735,0.02306242148474901
355,0.04626660936108159,0.05040293192137188,0.039672324071270595,0.04164549703347991,0.045732400040760714,0.04930002610694225,0.03772580559219297,0.040560079621177116,nan,nan
356,0.042505501637903856,0.05038081026791679,0.034692337000016074,0.04162602039473071,0.04220230651601499,0.04928014453946066,0.035079568111934155,0.0405447280483221,0.039475408936888376,0.023119411024513384
357,0.040682474946687586,0.05035371994579045,0.027022617837983914,0.04158522876747723,0.04014963756790007,0.04925464033004289,0.033089407189406075,0.040523903129721775,0.019440993669482858,0.023106682936779713
358,0.03958891782147432,0.05032373442455281,0.028985492613624087,0.0415501320093885,0.03850753753245995,0.04922470411055102,0.029195152809777764,0.04049234672214532,0.028584216738011464,0.023125570984370167
359,0.049431152680170634,0.05032125503081841,0.04413748881225952,0.041557319111618696,0.04900355342675146,0.04922408980309602,0.04378963075238007,0.04050150584445153,nan,nan
360,0.04483069533367723,0.050306045724178135,0.0263214674569326,0.04151511453639796,0.04367918258284246,0.049208729949300305,0.025921713974435767,0.040461118609354536,0.014972763484519444,0.023097554463752123
361,0.048859022711604146,0.050302048423038426,0.020370443082218463,0.041456703841773156,0.0470468371058297,0.0492027578696222,0.02347775233458983,0.040414203232904906,0.012891217940879569,0.02306260125648201
362,0.03626696390735261,0.05026338427836711,0.02435664778632907,0.041409596249333915,0.03568203119876677,0.04916551068871076,0.024452380074010908,0.040370231268279856,0.017503138342281295,0.023043626980324326
363,0.06471797662910897,0.0503030946969131,0.05357861605202714,0.041443027622418235,0.0639086233817369,0.049206013745559725,0.055653313355655244,0.040412217757530886,nan,nan
364,0.031428512876245505,0.050251383513842784,0.016761249692429876,0.041375406313021,0.03055447722989522,0.04915491364551681,0.018318226699432304,0.04035168627517993,0.004040822671211948,0.02297899159151782
365,0.04392588799281481,0.05023410073919516,0.028639004467548197,0.041340607400874904,0.043487585707164836,0.04913942914295301,0.029859555966843903,0.04032301925247956,0.01567463247188783,0.022954231052129247
366,0.05988028178645285,0.05026038461125853,0.02372908840690647,0.041292619610700604,0.056800181090591505,0.04916030312646156,0.02442381595801052,0.04027969717265812,nan,nan
367,0.08636997282814943,0.05035850849228268,0.03743803480429797,0.04128214519546581,0.08421057702373694,0.04925554843596502,0.04005998710959587,0.040279100134443274,0.0061018935549484715,0.022897297479503635
368,0.06712380544805754,0.05040394290137693,0.04455267693214627,0.04129100842510452,0.0657722622041302,0.049300309177884166,0.042220331731482666,0.04028436092467916,0.05908251750769976,0.02301913323717433
369,0.06290389057946894,0.05043772654375016,0.036653554732092246,0.041278474766474754,0.061975632504939746,0.049334566808497834,0.03781080103486661,0.040277675627679664,0.014940259948445597,0.022992022924124902
370,0.03996568753159664,0.050409500023501766,0.02815541906320826,0.04124310264867619,0.03944028548260588,0.04930789758659516,0.02901093780784088,0.04024730706212754,0.01429522742369787,0.022962936651548225
371,0.057559809558312844,0.05042872128569212,0.029262223848367075,0.0412108959852345,0.05728655773522604,0.04932934559774739,0.031791285549088055,0.040224575821501095,0.004625703291897125,0.02290181254034939
372,0.05279953819812627,0.05043507736320535,0.04202380060201558,0.04121307535418029,0.052209293487623355,0.04933706663766663,0.04307364557002917,0.04023221407819956,0.0462831899462539,0.02297949153505339
373,0.033414427325369235,0.05038956760374589,0.02123926113528963,0.04115966943380893,0.03258724636609987,0.04929228102196725,0.0216401115415711,0.04018250257409092,0.015557583522534297,0.022954915680707302
374,0.03435004186438052,0.05034679553510759,0.02374921540714966,0.0411132415564045,0.03348480217583733,0.04925012774504424,0.023931390011641095,0.040139166273924394,0.01794536730308337,0.022938382517744847
375,0.022585153199537186,0.05027296137995979,0.013196140586515878,0.04103899394744203,0.02197570327719837,0.04917758938209784,0.013234592769057543,0.04006761155715613,0.005267280422880871,0.022880253892432798
376,0.05029832135263944,0.05027302864779183,0.03181144802647061,0.04101451769831479,0.04945769907458024,0.049178332378629626,0.039136649402966385,0.040065142161521676,0.026120523289180787,0.022890877726520494
377,0.05648741708416033,0.050289468828840424,0.03732725914656253,0.041004763046061474,0.05545894682025517,0.04919494776075033,0.03597171206633197,0.04005431298137567,0.0793101265851294,0.023075254356777385
