t,method,crps
612,mechanism,0.037725
613,uniform,0.040967
613,raja_history_free,0.040461
613,vitali_ogd_per_quantile,0.034008
613,mechanism,0.038163
614,uniform,0.040994
614,raja_history_free,0.040514
614,vitali_ogd_per_quantile,0.034327
614,mechanism,0.038267
615,uniform,0.041972
615,raja_history_free,0.041488
615,vitali_ogd_per_quantile,0.035229
615,mechanism,0.039236
616,uniform,0.042807
616,raja_history_free,0.042304
616,vitali_ogd_per_quantile,0.035793
616,mechanism,0.040072
617,uniform,0.043345
617,raja_history_free,0.042819
617,vitali_ogd_per_quantile,0.035992
617,mechanism,0.040487
618,uniform,0.043267
618,raja_history_free,0.042724
618,vitali_ogd_per_quantile,0.035877
618,mechanism,0.040305
619,uniform,0.043593
619,raja_history_free,0.043036
619,vitali_ogd_per_quantile,0.036058
619,mechanism,0.04052
620,uniform,0.043844
620,raja_history_free,0.043277
620,vitali_ogd_per_quantile,0.036188
620,mechanism,0.040685
621,uniform,0.044307
621,raja_history_free,0.043729
621,vitali_ogd_per_quantile,0.036517
621,mechanism,0.041055
622,uniform,0.044228
622,raja_history_free,0.043642
622,vitali_ogd_per_quantile,0.036488
622,mechanism,0.040956
623,uniform,0.04419
623,raja_history_free,0.043603
623,vitali_ogd_per_quantile,0.036446
623,mechanism,0.040903
624,uniform,0.044112
624,raja_history_free,0.043524
624,vitali_ogd_per_quantile,0.036354
624,mechanism,0.040807
625,uniform,0.043863
625,raja_history_free,0.043278
625,vitali_ogd_per_quantile,0.03616
625,mechanism,0.040568
626,uniform,0.043928
626,raja_history_free,0.043349
626,vitali_ogd_per_quantile,0.036282
626,mechanism,0.040638
627,uniform,0.043239
627,raja_history_free,0.04266
627,vitali_ogd_per_quantile,0.035595
627,mechanism,0.03995
628,uniform,0.043036
628,raja_history_free,0.042469
628,vitali_ogd_per_quantile,0.03552
628,mechanism,0.039769
629,uniform,0.042648
629,raja_history_free,0.042091
629,vitali_ogd_per_quantile,0.03526
629,mechanism,0.039418
630,uniform,0.042688
630,raja_history_free,0.042135
630,vitali_ogd_per_quantile,0.035306
630,mechanism,0.03947
631,uniform,0.042471
631,raja_history_free,0.041919
631,vitali_ogd_per_quantile,0.035046
631,mechanism,0.039232
632,uniform,0.042346
632,raja_history_free,0.041803
632,vitali_ogd_per_quantile,0.034987
632,mechanism,0.039137
633,uniform,0.042341
633,raja_history_free,0.041798
633,vitali_ogd_per_quantile,0.034948
633,mechanism,0.039145
634,uniform,0.042162
634,raja_history_free,0.04161
634,vitali_ogd_per_quantile,0.034651
634,mechanism,0.038962
635,uniform,0.042115
635,raja_history_free,0.041571
635,vitali_ogd_per_quantile,0.034693
635,mechanism,0.038907
636,uniform,0.041877
636,raja_history_free,0.04134
636,vitali_ogd_per_quantile,0.034536
636,mechanism,0.038656
637,uniform,0.041723
637,raja_history_free,0.041194
637,vitali_ogd_per_quantile,0.034489
637,mechanism,0.038535
638,uniform,0.041633
638,raja_history_free,0.04111
638,vitali_ogd_per_quantile,0.03446
638,mechanism,0.038465
639,uniform,0.041641
639,raja_history_free,0.041123
639,vitali_ogd_per_quantile,0.03451
639,mechanism,0.038469
640,uniform,0.041522
640,raja_history_free,0.041002
640,vitali_ogd_per_quantile,0.034353
640,mechanism,0.038352
641,uniform,0.041384
641,raja_history_free,0.040867
641,vitali_ogd_per_quantile,0.034247
641,mechanism,0.03822
642,uniform,0.041339
642,raja_history_free,0.040819
642,vitali_ogd_per_quantile,0.034154
642,mechanism,0.038173
643,uniform,0.04131
643,raja_history_free,0.040787
643,vitali_ogd_per_quantile,0.034101
643,mechanism,0.03815
644,uniform,0.04118
644,raja_history_free,0.040654
644,vitali_ogd_per_quantile,0.033908
644,mechanism,0.03802
645,uniform,0.041339
645,raja_history_free,0.04081
645,vitali_ogd_per_quantile,0.03401
645,mechanism,0.038164
646,uniform,0.041311
646,raja_history_free,0.040772
646,vitali_ogd_per_quantile,0.033856
646,mechanism,0.038103
647,uniform,0.041225
647,raja_history_free,0.040688
647,vitali_ogd_per_quantile,0.033821
647,mechanism,0.038027
648,uniform,0.041148
648,raja_history_free,0.040615
648,vitali_ogd_per_quantile,0.033788
648,mechanism,0.037953
649,uniform,0.041128
649,raja_history_free,0.040596
649,vitali_ogd_per_quantile,0.033794
649,mechanism,0.037933
650,uniform,0.041047
650,raja_history_free,0.040517
650,vitali_ogd_per_quantile,0.033732
650,mechanism,0.037855
651,uniform,0.041203
651,raja_history_free,0.040674
651,vitali_ogd_per_quantile,0.033907
651,mechanism,0.038016
652,uniform,0.041184
652,raja_history_free,0.040653
652,vitali_ogd_per_quantile,0.033876
652,mechanism,0.037997
653,uniform,0.041432
653,raja_history_free,0.040894
653,vitali_ogd_per_quantile,0.03407
653,mechanism,0.038236
654,uniform,0.041424
654,raja_history_free,0.040882
654,vitali_ogd_per_quantile,0.034074
654,mechanism,0.038221
655,uniform,0.041415
655,raja_history_free,0.040876
655,vitali_ogd_per_quantile,0.034106
655,mechanism,0.038222
656,uniform,0.041433
656,raja_history_free,0.040893
656,vitali_ogd_per_quantile,0.034118
656,mechanism,0.038239
657,uniform,0.041436
657,raja_history_free,0.040894
657,vitali_ogd_per_quantile,0.03411
657,mechanism,0.038239
658,uniform,0.04146
658,raja_history_free,0.040921
658,vitali_ogd_per_quantile,0.034168
658,mechanism,0.038269
659,uniform,0.041598
659,raja_history_free,0.041061
659,vitali_ogd_per_quantile,0.034331
659,mechanism,0.038407
660,uniform,0.041973
660,raja_history_free,0.041433
660,vitali_ogd_per_quantile,0.034698
660,mechanism,0.038782
661,uniform,0.041969
661,raja_history_free,0.04143
661,vitali_ogd_per_quantile,0.034749
661,mechanism,0.03878
662,uniform,0.042173
662,raja_history_free,0.041638
662,vitali_ogd_per_quantile,0.035026
662,mechanism,0.038992
663,uniform,0.042336
663,raja_history_free,0.041797
663,vitali_ogd_per_quantile,0.03515
663,mechanism,0.039162
664,uniform,0.042527
664,raja_history_free,0.04198
664,vitali_ogd_per_quantile,0.035248
664,mechanism,0.039338
665,uniform,0.042666
665,raja_history_free,0.042108
665,vitali_ogd_per_quantile,0.035284
665,mechanism,0.039439
666,uniform,0.04302
666,raja_history_free,0.042451
666,vitali_ogd_per_quantile,0.035517
666,mechanism,0.039725
667,uniform,0.043366
667,raja_history_free,0.042783
667,vitali_ogd_per_quantile,0.035673
667,mechanism,0.039983
668,uniform,0.043373
668,raja_history_free,0.042791
668,vitali_ogd_per_quantile,0.035766
668,mechanism,0.040013
669,uniform,0.043393
669,raja_history_free,0.042808
669,vitali_ogd_per_quantile,0.035757
669,mechanism,0.04002
670,uniform,0.043691
670,raja_history_free,0.043111
670,vitali_ogd_per_quantile,0.036135
670,mechanism,0.040339
671,uniform,0.044106
671,raja_history_free,0.043522
671,vitali_ogd_per_quantile,0.036501
671,mechanism,0.040754
672,uniform,0.044132
672,raja_history_free,0.043553
672,vitali_ogd_per_quantile,0.036641
672,mechanism,0.040791
673,uniform,0.044227
673,raja_history_free,0.043645
673,vitali_ogd_per_quantile,0.036699
673,mechanism,0.040883
674,uniform,0.044598
674,raja_history_free,0.044012
674,vitali_ogd_per_quantile,0.037024
674,mechanism,0.041247
675,uniform,0.045066
675,raja_history_free,0.044473
675,vitali_ogd_per_quantile,0.037395
675,mechanism,0.041702
676,uniform,0.045174
676,raja_history_free,0.044569
676,vitali_ogd_per_quantile,0.037386
676,mechanism,0.041772
677,uniform,0.045274
677,raja_history_free,0.044658
677,vitali_ogd_per_quantile,0.037396
677,mechanism,0.041827
678,uniform,0.045503
678,raja_history_free,0.044879
678,vitali_ogd_per_quantile,0.037484
678,mechanism,0.042008
679,uniform,0.045468
679,raja_history_free,0.044845
679,vitali_ogd_per_quantile,0.03752
679,mechanism,0.041979
680,uniform,0.045419
680,raja_history_free,0.044798
680,vitali_ogd_per_quantile,0.037522
680,mechanism,0.041937
681,uniform,0.045327
681,raja_history_free,0.044709
681,vitali_ogd_per_quantile,0.037474
681,mechanism,0.041859
682,uniform,0.04514
682,raja_history_free,0.044527
682,vitali_ogd_per_quantile,0.037354
682,mechanism,0.041697
683,uniform,0.045139
683,raja_history_free,0.044527
683,vitali_ogd_per_quantile,0.03732
683,mechanism,0.041696
684,uniform,0.045246
684,raja_history_free,0.044636
684,vitali_ogd_per_quantile,0.03746
684,mechanism,0.041809
685,uniform,0.044591
685,raja_history_free,0.043973
685,vitali_ogd_per_quantile,0.036704
685,mechanism,0.041135
686,uniform,0.044633
686,raja_history_free,0.044015
686,vitali_ogd_per_quantile,0.036732
686,mechanism,0.041169
687,uniform,0.044572
687,raja_history_free,0.043955
687,vitali_ogd_per_quantile,0.036694
687,mechanism,0.041108
688,uniform,0.0446
688,raja_history_free,0.043986
688,vitali_ogd_per_quantile,0.036781
688,mechanism,0.041144
689,uniform,0.044898
689,raja_history_free,0.044283
689,vitali_ogd_per_quantile,0.037041
689,mechanism,0.04144
690,uniform,0.045446
690,raja_history_free,0.044823
690,vitali_ogd_per_quantile,0.037449
690,mechanism,0.041954
691,uniform,0.046138
691,raja_history_free,0.045496
691,vitali_ogd_per_quantile,0.037856
691,mechanism,0.042516
692,uniform,0.046986
692,raja_history_free,0.046319
692,vitali_ogd_per_quantile,0.03835
692,mechanism,0.043111
693,uniform,0.048094
693,raja_history_free,0.047401
693,vitali_ogd_per_quantile,0.039061
693,mechanism,0.043916
694,uniform,0.048784
694,raja_history_free,0.048063
694,vitali_ogd_per_quantile,0.039293
694,mechanism,0.044304
695,uniform,0.049271
695,raja_history_free,0.048524
695,vitali_ogd_per_quantile,0.039392
695,mechanism,0.044555
696,uniform,0.049388
696,raja_history_free,0.048629
696,vitali_ogd_per_quantile,0.039395
696,mechanism,0.044563
697,uniform,0.049684
697,raja_history_free,0.048935
697,vitali_ogd_per_quantile,0.039901
697,mechanism,0.044971
698,uniform,0.049699
698,raja_history_free,0.04895
698,vitali_ogd_per_quantile,0.039918
698,mechanism,0.044989
699,uniform,0.049995
699,raja_history_free,0.049249
699,vitali_ogd_per_quantile,0.040307
699,mechanism,0.045296
700,uniform,0.050563
700,raja_history_free,0.049816
700,vitali_ogd_per_quantile,0.04085
700,mechanism,0.04585
701,uniform,0.050582
701,raja_history_free,0.049833
701,vitali_ogd_per_quantile,0.040891
701,mechanism,0.045867
702,uniform,0.050604
702,raja_history_free,0.049854
702,vitali_ogd_per_quantile,0.040915
702,mechanism,0.045888
703,uniform,0.050691
703,raja_history_free,0.049939
703,vitali_ogd_per_quantile,0.040966
703,mechanism,0.045972
704,uniform,0.050715
704,raja_history_free,0.049961
704,vitali_ogd_per_quantile,0.040974
704,mechanism,0.045993
705,uniform,0.050724
705,raja_history_free,0.04997
705,vitali_ogd_per_quantile,0.040981
705,mechanism,0.046002
706,uniform,0.050736
706,raja_history_free,0.049982
706,vitali_ogd_per_quantile,0.040988
706,mechanism,0.046014
707,uniform,0.050819
707,raja_history_free,0.050068
707,vitali_ogd_per_quantile,0.041104
707,mechanism,0.046097
708,uniform,0.049759
708,raja_history_free,0.049005
708,vitali_ogd_per_quantile,0.040032
708,mechanism,0.045035
709,uniform,0.04931
709,raja_history_free,0.04857
709,vitali_ogd_per_quantile,0.039908
709,mechanism,0.044615
710,uniform,0.049846
710,raja_history_free,0.049114
710,vitali_ogd_per_quantile,0.040532
710,mechanism,0.045255
711,uniform,0.050561
711,raja_history_free,0.049823
711,vitali_ogd_per_quantile,0.041216
711,mechanism,0.046059
712,uniform,0.051078
712,raja_history_free,0.050294
712,vitali_ogd_per_quantile,0.04116
712,mechanism,0.046279
713,uniform,0.051365
713,raja_history_free,0.050546
713,vitali_ogd_per_quantile,0.041081
713,mechanism,0.046315
714,uniform,0.051642
714,raja_history_free,0.050789
714,vitali_ogd_per_quantile,0.041084
714,mechanism,0.046297
715,uniform,0.051995
715,raja_history_free,0.051112
715,vitali_ogd_per_quantile,0.041201
715,mechanism,0.04643
716,uniform,0.052108
716,raja_history_free,0.051197
716,vitali_ogd_per_quantile,0.041211
716,mechanism,0.046426
717,uniform,0.052251
717,raja_history_free,0.051327
717,vitali_ogd_per_quantile,0.041259
717,mechanism,0.046493
718,uniform,0.052337
718,raja_history_free,0.051404
718,vitali_ogd_per_quantile,0.041274
718,mechanism,0.046526
719,uniform,0.052386
719,raja_history_free,0.051448
719,vitali_ogd_per_quantile,0.041263
719,mechanism,0.046541
720,uniform,0.052398
720,raja_history_free,0.051457
720,vitali_ogd_per_quantile,0.041247
720,mechanism,0.046534
721,uniform,0.052408
721,raja_history_free,0.051465
721,vitali_ogd_per_quantile,0.041235
721,mechanism,0.046534
722,uniform,0.05241
722,raja_history_free,0.051467
722,vitali_ogd_per_quantile,0.041224
722,mechanism,0.04653
723,uniform,0.052404
723,raja_history_free,0.051461
723,vitali_ogd_per_quantile,0.041208
723,mechanism,0.04652
724,uniform,0.052387
724,raja_history_free,0.051443
724,vitali_ogd_per_quantile,0.041189
724,mechanism,0.046501
725,uniform,0.052434
725,raja_history_free,0.051492
725,vitali_ogd_per_quantile,0.041263
725,mechanism,0.04655
726,uniform,0.05288
726,raja_history_free,0.05194
726,vitali_ogd_per_quantile,0.041714
726,mechanism,0.046997
727,uniform,0.05296
727,raja_history_free,0.05202
727,vitali_ogd_per_quantile,0.041737
727,mechanism,0.047065
728,uniform,0.052932
728,raja_history_free,0.051988
728,vitali_ogd_per_quantile,0.041635
728,mechanism,0.047019
729,uniform,0.053502
729,raja_history_free,0.052549
729,vitali_ogd_per_quantile,0.042119
729,mechanism,0.047561
730,uniform,0.054087
730,raja_history_free,0.053113
730,vitali_ogd_per_quantile,0.042494
730,mechanism,0.048031
731,uniform,0.054452
731,raja_history_free,0.053452
731,vitali_ogd_per_quantile,0.042611
731,mechanism,0.048258
732,uniform,0.054978
732,raja_history_free,0.053953
732,vitali_ogd_per_quantile,0.042898
732,mechanism,0.048644
733,uniform,0.055889
733,raja_history_free,0.054835
733,vitali_ogd_per_quantile,0.04356
733,mechanism,0.049392
734,uniform,0.056363
734,raja_history_free,0.055273
734,vitali_ogd_per_quantile,0.043735
734,mechanism,0.049686
735,uniform,0.056735
735,raja_history_free,0.055614
735,vitali_ogd_per_quantile,0.043859
735,mechanism,0.049906
736,uniform,0.057062
736,raja_history_free,0.055917
736,vitali_ogd_per_quantile,0.043987
736,mechanism,0.050125
737,uniform,0.056893
737,raja_history_free,0.055733
737,vitali_ogd_per_quantile,0.04372
737,mechanism,0.049894
738,uniform,0.056753
738,raja_history_free,0.055581
738,vitali_ogd_per_quantile,0.043426
738,mechanism,0.049718
739,uniform,0.056816
739,raja_history_free,0.055641
739,vitali_ogd_per_quantile,0.043448
739,mechanism,0.049761
740,uniform,0.056843
740,raja_history_free,0.055668
740,vitali_ogd_per_quantile,0.043451
740,mechanism,0.049785
741,uniform,0.05673
741,raja_history_free,0.055553
741,vitali_ogd_per_quantile,0.043323
741,mechanism,0.049667
742,uniform,0.0564
742,raja_history_free,0.055222
742,vitali_ogd_per_quantile,0.043006
742,mechanism,0.049331
743,uniform,0.055444
743,raja_history_free,0.054268
743,vitali_ogd_per_quantile,0.042154
743,mechanism,0.0484
744,uniform,0.055406
744,raja_history_free,0.054223
744,vitali_ogd_per_quantile,0.041839
744,mechanism,0.04828
745,uniform,0.055046
745,raja_history_free,0.053866
745,vitali_ogd_per_quantile,0.041568
745,mechanism,0.04793
746,uniform,0.055201
746,raja_history_free,0.054024
746,vitali_ogd_per_quantile,0.041776
746,mechanism,0.048105
747,uniform,0.056535
747,raja_history_free,0.055344
747,vitali_ogd_per_quantile,0.042942
747,mechanism,0.049393
748,uniform,0.057928
748,raja_history_free,0.056684
748,vitali_ogd_per_quantile,0.043918
748,mechanism,0.050738
749,uniform,0.057655
749,raja_history_free,0.056338
749,vitali_ogd_per_quantile,0.043022
749,mechanism,0.050237
750,uniform,0.057137
750,raja_history_free,0.055767
750,vitali_ogd_per_quantile,0.042294
750,mechanism,0.049433
751,uniform,0.056691
751,raja_history_free,0.055288
751,vitali_ogd_per_quantile,0.041975
751,mechanism,0.048942
752,uniform,0.056204
752,raja_history_free,0.054791
752,vitali_ogd_per_quantile,0.041673
752,mechanism,0.048566
753,uniform,0.055672
753,raja_history_free,0.054266
753,vitali_ogd_per_quantile,0.041361
753,mechanism,0.048238
754,uniform,0.055581
754,raja_history_free,0.054191
754,vitali_ogd_per_quantile,0.04146
754,mechanism,0.0483
755,uniform,0.055689
755,raja_history_free,0.054304
755,vitali_ogd_per_quantile,0.041641
755,mechanism,0.048482
756,uniform,0.055775
756,raja_history_free,0.054385
756,vitali_ogd_per_quantile,0.041692
756,mechanism,0.048583
757,uniform,0.055777
757,raja_history_free,0.054379
757,vitali_ogd_per_quantile,0.041626
757,mechanism,0.048549
758,uniform,0.055813
758,raja_history_free,0.05441
758,vitali_ogd_per_quantile,0.041621
758,mechanism,0.048578
759,uniform,0.055723
759,raja_history_free,0.054316
759,vitali_ogd_per_quantile,0.041568
759,mechanism,0.048489
760,uniform,0.055255
760,raja_history_free,0.053846
760,vitali_ogd_per_quantile,0.041186
760,mechanism,0.048044
761,uniform,0.054679
761,raja_history_free,0.053274
761,vitali_ogd_per_quantile,0.040762
761,mechanism,0.047529
762,uniform,0.054296
762,raja_history_free,0.052905
762,vitali_ogd_per_quantile,0.040605
762,mechanism,0.047276
763,uniform,0.053227
763,raja_history_free,0.051851
763,vitali_ogd_per_quantile,0.039752
763,mechanism,0.046331
764,uniform,0.052213
764,raja_history_free,0.050861
764,vitali_ogd_per_quantile,0.039069
764,mechanism,0.045507
765,uniform,0.051544
765,raja_history_free,0.050212
765,vitali_ogd_per_quantile,0.038757
765,mechanism,0.045089
766,uniform,0.051139
766,raja_history_free,0.049822
766,vitali_ogd_per_quantile,0.038659
766,mechanism,0.044874
767,uniform,0.051634
767,raja_history_free,0.050312
767,vitali_ogd_per_quantile,0.039202
767,mechanism,0.045489
768,uniform,0.052607
768,raja_history_free,0.05124
768,vitali_ogd_per_quantile,0.039799
768,mechanism,0.046281
769,uniform,0.053603
769,raja_history_free,0.05217
769,vitali_ogd_per_quantile,0.040316
769,mechanism,0.046933
770,uniform,0.054283
770,raja_history_free,0.052742
770,vitali_ogd_per_quantile,0.04035
770,mechanism,0.047101
771,uniform,0.054297
771,raja_history_free,0.052683
771,vitali_ogd_per_quantile,0.040108
771,mechanism,0.046881
772,uniform,0.054337
772,raja_history_free,0.05269
772,vitali_ogd_per_quantile,0.039989
772,mechanism,0.046766
773,uniform,0.054314
773,raja_history_free,0.052656
773,vitali_ogd_per_quantile,0.039976
773,mechanism,0.046693
774,uniform,0.054169
774,raja_history_free,0.052515
774,vitali_ogd_per_quantile,0.039918
774,mechanism,0.046559
775,uniform,0.054152
775,raja_history_free,0.0525
